TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,anomaly_score,fraud_flag,ai_explanation
TX000812,AC00227,115.22,08-12-2023 17:05,Debit,San Francisco,D000185,76.0.164.168,M063,Branch,27,Engineer,108,1,906.2,04-11-2024 08:09,0.1795152133571346,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1795. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000813,AC00292,161.63,25-12-2023 16:32,Debit,San Jose,D000626,34.86.220.205,M077,Online,46,Doctor,276,1,9286.37,04-11-2024 08:08,0.10250219947010375,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1025. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000814,AC00319,542.75,07-12-2023 18:28,Credit,Nashville,D000641,82.115.199.37,M045,Branch,70,Retired,63,1,2224.08,04-11-2024 08:08,0.10799497137764369,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1080. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000815,AC00431,317.47,01-05-2023 17:31,Credit,Sacramento,D000060,119.163.214.161,M083,Online,67,Doctor,16,1,14639.28,04-11-2024 08:07,0.03408113810786728,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0341. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000816,AC00365,280.99,20-02-2023 18:03,Debit,Houston,D000374,11.167.243.171,M096,Branch,45,Engineer,29,1,9733.59,04-11-2024 08:07,0.13868514514435987,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1387. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000817,AC00050,24.19,08-02-2023 17:33,Debit,San Diego,D000099,186.135.2.148,M061,ATM,29,Engineer,28,1,2756.2,04-11-2024 08:07,0.1309077723672396,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1309. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000818,AC00129,586.85,15-08-2023 16:57,Debit,Mesa,D000515,187.199.178.27,M014,ATM,36,Doctor,86,1,6655.15,04-11-2024 08:12,0.15344000198192265,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1534. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000819,AC00366,372.41,19-06-2023 18:12,Debit,San Diego,D000362,214.125.131.88,M088,ATM,55,Retired,143,1,3233.87,04-11-2024 08:06,0.17068521944600468,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1707. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000820,AC00452,63.17,25-07-2023 18:28,Debit,Fresno,D000647,113.137.153.101,M039,ATM,20,Student,148,1,1676.57,04-11-2024 08:07,0.15361255710971483,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1536. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000821,AC00339,383.69,31-10-2023 17:06,Debit,Colorado Springs,D000133,107.248.120.12,M064,Online,54,Engineer,285,1,8371.11,04-11-2024 08:10,0.08481292337853019,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0848. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000822,AC00389,247.17,22-05-2023 17:58,Credit,Chicago,D000081,56.89.80.133,M096,Branch,65,Retired,149,1,2611.64,04-11-2024 08:07,0.15854117111274918,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1585. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000823,AC00188,48.78,11-08-2023 16:43,Credit,Kansas City,D000071,112.222.0.29,M006,Branch,18,Student,136,1,552.06,04-11-2024 08:10,0.12659747533615584,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1266. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000824,AC00039,4.15,19-10-2023 16:34,Credit,Omaha,D000214,166.41.54.117,M019,Branch,60,Retired,119,1,6017.36,04-11-2024 08:09,0.15433466065135992,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1543. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000825,AC00319,60.99,01-08-2023 17:14,Debit,Oklahoma City,D000651,5.50.152.168,M037,Branch,34,Engineer,58,1,7281.46,04-11-2024 08:07,0.16520235853238724,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1652. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000826,AC00077,408.19,15-12-2023 16:48,Debit,Mesa,D000369,19.20.13.234,M038,Branch,26,Engineer,241,1,6847.47,04-11-2024 08:08,0.10105130823078828,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1011. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000827,AC00131,524.6,07-04-2023 17:37,Debit,El Paso,D000593,44.73.3.217,M002,Branch,58,Doctor,76,1,13017.7,04-11-2024 08:09,0.09761262282772881,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0976. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000828,AC00180,108.96,10-10-2023 18:12,Debit,Milwaukee,D000240,49.31.186.82,M070,ATM,26,Student,247,1,7597.66,04-11-2024 08:06,0.11425723281846673,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1143. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000829,AC00249,70.03,18-12-2023 18:34,Debit,Nashville,D000005,193.221.15.59,M073,Branch,63,Retired,49,1,7330.31,04-11-2024 08:07,0.13690305300004535,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1369. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000830,AC00454,124.84,22-09-2023 17:44,Debit,Louisville,D000640,18.72.115.111,M051,Online,52,Retired,79,1,6711.78,04-11-2024 08:11,0.18118249108153073,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1812. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000831,AC00076,324.04,05-07-2023 16:49,Debit,Virginia Beach,D000642,101.120.142.50,M043,ATM,54,Retired,30,1,2248.06,04-11-2024 08:08,0.14846146572137264,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1485. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000832,AC00386,39.69,24-04-2023 17:16,Debit,Austin,D000539,219.98.242.240,M089,Online,70,Retired,163,1,3524.68,04-11-2024 08:07,0.13655100374033063,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1366. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000833,AC00444,157.7,01-12-2023 17:29,Credit,Omaha,D000075,21.190.11.223,M019,Branch,58,Engineer,46,1,8332.58,04-11-2024 08:11,0.15348501804256282,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1535. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000834,AC00307,81.27,07-11-2023 16:36,Credit,Seattle,D000228,201.95.180.152,M051,Online,22,Student,68,1,1814.48,04-11-2024 08:10,0.16147047139046194,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1615. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000835,AC00397,193.82,20-04-2023 17:52,Debit,Kansas City,D000531,16.128.130.153,M042,Branch,37,Engineer,176,1,3886.77,04-11-2024 08:12,0.16123194288423198,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1612. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000836,AC00078,16.73,30-11-2023 17:48,Debit,Omaha,D000660,205.45.234.42,M022,Online,79,Retired,165,1,7591.13,04-11-2024 08:08,0.08590146535183157,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0859. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000837,AC00348,474.05,10-08-2023 18:30,Debit,San Jose,D000643,24.129.74.189,M031,ATM,57,Retired,214,1,1484.31,04-11-2024 08:10,0.11994926437675746,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1199. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000838,AC00169,39.21,10-05-2023 16:15,Debit,Miami,D000059,105.87.212.115,M093,ATM,66,Doctor,245,4,9385.57,04-11-2024 08:11,-0.07850042028906834,-1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: -0.0785. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000839,AC00007,637.75,24-07-2023 16:07,Debit,Dallas,D000561,184.57.159.204,M028,Branch,79,Retired,152,1,4202.92,04-11-2024 08:08,0.06597268730955419,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0660. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000840,AC00009,153.59,04-05-2023 17:43,Credit,Portland,D000270,204.120.80.105,M001,Branch,66,Retired,174,1,4813.12,04-11-2024 08:09,0.14855653482932574,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1486. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000841,AC00065,186.6,25-10-2023 16:03,Debit,Tucson,D000554,184.185.209.72,M086,Branch,18,Student,139,1,9716.68,04-11-2024 08:10,0.11001280487749687,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1100. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000842,AC00362,644.08,08-05-2023 17:29,Debit,Atlanta,D000377,57.232.212.116,M018,Online,24,Student,55,1,1980.62,04-11-2024 08:07,0.1360793374545473,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1361. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000843,AC00444,226.66,27-12-2023 18:55,Debit,Austin,D000644,16.94.155.46,M001,Branch,41,Doctor,168,1,10216.25,04-11-2024 08:07,0.14924147727886722,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1492. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000844,AC00106,305.0,12-10-2023 17:20,Debit,Phoenix,D000608,199.103.32.145,M003,ATM,22,Student,222,1,944.83,04-11-2024 08:06,0.14029959061351632,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1403. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000845,AC00241,233.1,16-01-2023 17:28,Credit,Nashville,D000472,38.164.132.63,M011,Branch,42,Doctor,37,1,7469.2,04-11-2024 08:11,0.16148478321782606,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1615. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000846,AC00092,793.13,10-05-2023 16:38,Debit,Memphis,D000518,173.232.121.213,M035,Online,68,Doctor,76,1,13389.16,04-11-2024 08:09,0.03471729370195187,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0347. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000847,AC00173,224.19,21-09-2023 16:42,Debit,Houston,D000266,46.150.175.171,M017,ATM,52,Doctor,93,1,8475.47,04-11-2024 08:07,0.18166225197336533,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1817. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000848,AC00363,214.83,20-03-2023 18:12,Credit,Tucson,D000228,205.45.234.42,M009,ATM,23,Student,63,1,991.69,04-11-2024 08:11,0.17334736728518685,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1733. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000849,AC00185,163.46,08-09-2023 17:09,Credit,Baltimore,D000150,39.129.125.110,M037,Branch,63,Retired,111,1,6953.8,04-11-2024 08:11,0.16704414503353204,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1670. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
